,Google Trend
2016-03-31,37.26
2016-04-01,23.168
2016-04-02,12.124
2016-04-03,29.24
2016-04-04,13.408
2016-04-05,23.712
2016-04-06,27.796
2016-04-07,13.628
2016-04-08,19.728
2016-04-09,4.676
2016-04-10,7.536
2016-04-11,18.08
2016-04-12,32.736
2016-04-13,26.676
2016-04-14,16.984
2016-04-15,25.444
2016-04-16,25.272
2016-04-17,20.304
2016-04-18,27.34
2016-04-19,32.436
2016-04-20,28.28
2016-04-21,14.256
2016-04-22,26.564
2016-04-23,12.364
2016-04-24,22.3
2016-04-25,19.08
2016-04-26,29.34
2016-04-27,18.168
2016-04-28,37.78
2016-04-29,21.9
2016-04-30,30.368
2016-05-01,18.82
2016-05-02,28.504
2016-05-03,33.488
2016-05-04,18.808
2016-05-05,16.668
2016-05-06,32.784
2016-05-07,22.376
2016-05-08,18.792
2016-05-09,46.34
2016-05-10,43.816
2016-05-11,41.12
2016-05-12,26.304
2016-05-13,41.984
2016-05-14,20.48
2016-05-15,8.192
2016-05-16,35.488
2016-05-17,25.94
2016-05-18,29.544
2016-05-19,23.724
2016-05-20,33.136
2016-05-21,20.668
2016-05-22,13.096
2016-05-23,30.492
2016-05-24,27.828
2016-05-25,24.292
2016-05-26,22.528
2016-05-27,32.664
2016-05-28,14.16
2016-05-29,0.0
2016-05-30,14.42
2016-05-31,29.816
2016-06-01,24.448
2016-06-02,25.064
2016-06-03,14.2
2016-06-04,10.628
2016-06-05,7.384
2016-06-06,25.22
2016-06-07,21.844
2016-06-08,28.724
2016-06-09,26.652
2016-06-10,11.24
2016-06-11,7.36
2016-06-12,5.208
2016-06-13,16.964
2016-06-14,10.168
2016-06-15,20.596
2016-06-16,17.22
2016-06-17,24.72
2016-06-18,0.108
2016-06-19,4.756
2016-06-20,27.688
2016-06-21,9.412
2016-06-22,13.012
2016-06-23,8.0
2016-06-24,16.24
2016-06-25,9.632
2016-06-26,0.0
2016-06-27,10.096
2016-06-28,11.308
2016-06-29,19.348
2016-06-30,25.204
2016-07-01,6.872
2016-07-02,5.252
2016-07-03,7.424
2016-07-04,25.72
2016-07-05,18.252
2016-07-06,23.68
2016-07-07,19.652
2016-07-08,11.424
2016-07-09,5.048
2016-07-10,16.068
2016-07-11,22.096
2016-07-12,9.348
2016-07-13,28.048
2016-07-14,4.652
2016-07-15,13.708
2016-07-16,0.0
2016-07-17,17.508
2016-07-18,19.904
2016-07-19,29.508
2016-07-20,27.82
2016-07-21,5.892
2016-07-22,22.656
2016-07-23,5.42
2016-07-24,8.828
2016-07-25,15.204
2016-07-26,21.036
2016-07-27,12.6
2016-07-28,20.092
2016-07-29,5.764
2016-07-30,0.0
2016-07-31,6.18
2016-08-01,13.796
2016-08-02,14.14
2016-08-03,14.064
2016-08-04,20.04
2016-08-05,16.376
2016-08-06,10.22
2016-08-07,12.968
2016-08-08,10.484
2016-08-09,4.076
2016-08-10,17.26
2016-08-11,63.652
2016-08-12,60.624
2016-08-13,34.192
2016-08-14,24.864
2016-08-15,33.448
2016-08-16,12.292
2016-08-17,26.952
2016-08-18,43.52
2016-08-19,17.508
2016-08-20,14.6
2016-08-21,23.36
2016-08-22,24.888
2016-08-23,27.736
2016-08-24,42.772
2016-08-25,24.816
2016-08-26,7.416
2016-08-27,15.412
2016-08-28,14.86
2016-08-29,18.904
2016-08-30,29.376
2016-08-31,35.012
2016-09-01,17.332
2016-09-02,17.496
2016-09-03,19.188
2016-09-04,10.7
2016-09-05,25.148
2016-09-06,26.452
2016-09-07,20.384
2016-09-08,26.06
2016-09-09,18.016
2016-09-10,6.756
2016-09-11,15.34
2016-09-12,13.04
2016-09-13,3.956
2016-09-14,17.904
2016-09-15,19.068
2016-09-16,23.516
2016-09-17,18.944
2016-09-18,9.212
2016-09-19,27.068
2016-09-20,28.184
2016-09-21,25.204
2016-09-22,14.04
2016-09-23,15.604
2016-09-24,14.212
2016-09-25,8.84
2016-09-26,22.292
2016-09-27,19.388
2016-09-28,16.748
2016-09-29,31.716
2016-09-30,18.072
2016-10-01,10.956
2016-10-02,12.244
2016-10-03,19.632
2016-10-04,33.716
2016-10-05,29.768
2016-10-06,43.808
2016-10-07,36.56
2016-10-08,14.372
2016-10-09,29.248
2016-10-10,51.152
2016-10-11,28.108
2016-10-12,42.128
2016-10-13,38.396
2016-10-14,29.14
2016-10-15,12.044
2016-10-16,19.184
