,Google Trend
2016-10-18,23.744
2016-10-19,16.156
2016-10-20,20.556
2016-10-21,18.228
2016-10-22,5.34
2016-10-23,28.032
2016-10-24,20.772
2016-10-25,23.68
2016-10-26,21.296
2016-10-27,52.228
2016-10-28,15.456
2016-10-29,8.532
2016-10-30,25.012
2016-10-31,16.288
2016-11-01,28.152
2016-11-02,24.636
2016-11-03,22.84
2016-11-04,19.02
2016-11-05,11.176
2016-11-06,14.972
2016-11-07,35.18
2016-11-08,33.448
2016-11-09,26.048
2016-11-10,39.604
2016-11-11,24.436
2016-11-12,17.264
2016-11-13,15.34
2016-11-14,18.212
2016-11-15,14.412
2016-11-16,30.344
2016-11-17,27.036
2016-11-18,21.388
2016-11-19,7.264
2016-11-20,0.0
2016-11-21,28.296
2016-11-22,24.468
2016-11-23,31.728
2016-11-24,25.588
2016-11-25,18.728
2016-11-26,7.004
2016-11-27,21.716
2016-11-28,11.976
2016-11-29,19.356
2016-11-30,42.552
2016-12-01,33.756
2016-12-02,18.224
2016-12-03,11.268
2016-12-04,3.628
2016-12-05,24.164
2016-12-06,13.14
2016-12-07,14.036
2016-12-08,18.428
2016-12-09,20.092
2016-12-10,10.932
2016-12-11,12.84
2016-12-12,27.824
2016-12-13,48.5502008032
2016-12-14,21.3064516129
2016-12-15,31.5060728745
2016-12-16,36.9105691057
2016-12-17,20.6163265306
2016-12-18,5.6106557377
2016-12-19,24.7654320988
2016-12-20,48.367768595
2016-12-21,40.8132780083
2016-12-22,42.85
2016-12-23,26.5732217573
2016-12-24,60.1260504202
2016-12-25,19.6877637131
2016-12-26,9.37711864407
2016-12-27,21.7234042553
2016-12-28,35.7094017094
2016-12-29,41.7725321888
2016-12-30,40.4568965517
2016-12-31,23.3246753247
2017-01-01,28.8608695652
2017-01-02,78.768558952
2017-01-03,79.2456140351
2017-01-04,53.0308370044
2017-01-05,40.0840707965
2017-01-06,44.5688888889
2017-01-07,28.7232142857
2017-01-08,46.6905829596
2017-01-09,38.2117117117
2017-01-10,37.1312217195
2017-01-11,44.2
2017-01-12,17.9680365297
2017-01-13,33.5183486239
2017-01-14,29.5944700461
2017-01-15,31.3194444444
2017-01-16,39.0511627907
2017-01-17,38.4158878505
2017-01-18,30.1643192488
2017-01-19,39.5
2017-01-20,80.1611374408
2017-01-21,27.919047619
2017-01-22,22.3110047847
2017-01-23,36.6153846154
2017-01-24,40.9855072464
2017-01-25,36.3980582524
2017-01-26,33.2682926829
2017-01-27,47.0833333333
2017-01-28,35.0738916256
2017-01-29,26.2673267327
2017-01-30,27.7860696517
2017-01-31,31.485
2017-02-01,34.4673366834
2017-02-02,40.5707070707
2017-02-03,34.4416243655
2017-02-04,20.6683673469
2017-02-05,15.6512820513
2017-02-06,25.6855670103
2017-02-07,38.7409326425
2017-02-08,36.8333333333
2017-02-09,25.2356020942
2017-02-10,26.7105263158
2017-02-11,29.9470899471
2017-02-12,22.8404255319
2017-02-13,21.1336898396
2017-02-14,22.0322580645
2017-02-15,28.6324324324
2017-02-16,20.1413043478
2017-02-17,22.5737704918
2017-02-18,14.9175824176
2017-02-19,18.5856353591
2017-02-20,37.1888888889
2017-02-21,30.1787709497
2017-02-22,17.6179775281
2017-02-23,24.1694915254
2017-02-24,19.8920454545
2017-02-25,17.4342857143
2017-02-26,15.3275862069
2017-02-27,30.8786127168
2017-02-28,28.0465116279
2017-03-01,29.7660818713
2017-03-02,29.8470588235
2017-03-03,17.4023668639
2017-03-04,12.75
2017-03-05,22.0718562874
2017-03-06,20.5963855422
2017-03-07,21.1333333333
2017-03-08,15.0609756098
2017-03-09,20.717791411
2017-03-10,38.8827160494
2017-03-11,19.2670807453
2017-03-12,16.4875
2017-03-13,33.0188679245
2017-03-14,24.3607594937
2017-03-15,21.1210191083
2017-03-16,19.4038461538
2017-03-17,20.8064516129
2017-03-18,8.97402597403
2017-03-19,8.12418300654
2017-03-20,23.3157894737
