,Google Trend
2016-04-25,21.388
2016-04-26,27.712
2016-04-27,24.232
2016-04-28,38.36
2016-04-29,28.104
2016-04-30,0.0
2016-05-01,26.644
2016-05-02,46.324
2016-05-03,43.496
2016-05-04,44.04
2016-05-05,12.14
2016-05-06,40.972
2016-05-07,13.74
2016-05-08,22.648
2016-05-09,23.708
2016-05-10,9.12
2016-05-11,16.256
2016-05-12,55.912
2016-05-13,37.216
2016-05-14,30.836
2016-05-15,12.396
2016-05-16,42.516
2016-05-17,21.188
2016-05-18,31.764
2016-05-19,25.152
2016-05-20,28.476
2016-05-21,33.22
2016-05-22,15.472
2016-05-23,32.308
2016-05-24,22.796
2016-05-25,21.744
2016-05-26,11.032
2016-05-27,27.304
2016-05-28,11.712
2016-05-29,19.724
2016-05-30,24.188
2016-05-31,34.776
2016-06-01,35.048
2016-06-02,56.28
2016-06-03,41.94
2016-06-04,13.928
2016-06-05,12.172
2016-06-06,19.228
2016-06-07,29.896
2016-06-08,17.048
2016-06-09,41.396
2016-06-10,22.94
2016-06-11,8.792
2016-06-12,19.252
2016-06-13,21.416
2016-06-14,22.132
2016-06-15,26.14
2016-06-16,24.6
2016-06-17,21.756
2016-06-18,21.628
2016-06-19,20.396
2016-06-20,24.8
2016-06-21,41.272
2016-06-22,44.888
2016-06-23,39.084
2016-06-24,31.536
2016-06-25,7.588
2016-06-26,8.208
2016-06-27,73.464
2016-06-28,44.852
2016-06-29,31.68
2016-06-30,29.048
2016-07-01,28.288
2016-07-02,0.0
2016-07-03,15.884
2016-07-04,19.604
2016-07-05,20.272
2016-07-06,11.052
2016-07-07,10.992
2016-07-08,6.324
2016-07-09,0.0
2016-07-10,4.496
2016-07-11,4.868
2016-07-12,32.668
2016-07-13,12.22
2016-07-14,10.276
2016-07-15,15.756
2016-07-16,9.632
2016-07-17,0.0
2016-07-18,12.592
2016-07-19,20.56
2016-07-20,12.944
2016-07-21,21.744
2016-07-22,21.156
2016-07-23,20.012
2016-07-24,15.184
2016-07-25,21.056
2016-07-26,15.548
2016-07-27,29.276
2016-07-28,29.736
2016-07-29,16.84
2016-07-30,11.84
2016-07-31,6.068
2016-08-01,37.528
2016-08-02,28.204
2016-08-03,10.948
2016-08-04,22.116
2016-08-05,41.82
2016-08-06,6.212
2016-08-07,0.0
2016-08-08,18.44
2016-08-09,26.14
2016-08-10,30.436
2016-08-11,10.152
2016-08-12,24.652
2016-08-13,15.412
2016-08-14,35.94
2016-08-15,31.288
2016-08-16,41.012
