,Google Trend
2016-10-18,8.428
2016-10-19,15.46
2016-10-20,15.38
2016-10-21,13.316
2016-10-22,7.452
2016-10-23,6.32
2016-10-24,8.404
2016-10-25,23.972
2016-10-26,13.956
2016-10-27,12.96
2016-10-28,12.688
2016-10-29,2.008
2016-10-30,3.916
2016-10-31,13.704
2016-11-01,12.088
2016-11-02,13.096
2016-11-03,12.272
2016-11-04,8.76
2016-11-05,11.332
2016-11-06,6.212
2016-11-07,15.796
2016-11-08,72.968
2016-11-09,30.752
2016-11-10,21.3
2016-11-11,12.772
2016-11-12,10.948
2016-11-13,8.72
2016-11-14,18.26
2016-11-15,31.764
2016-11-16,28.56
2016-11-17,15.176
2016-11-18,18.38
2016-11-19,9.904
2016-11-20,4.66
2016-11-21,10.424
2016-11-22,15.212
2016-11-23,13.096
2016-11-24,12.656
2016-11-25,12.572
2016-11-26,7.012
2016-11-27,7.64257028112
2016-11-28,11.9919354839
2016-11-29,18.6315789474
2016-11-30,11.9146341463
2016-12-01,11.4244897959
2016-12-02,10.3852459016
2016-12-03,7.95061728395
2016-12-04,1.98347107438
2016-12-05,8.15352697095
2016-12-06,11.95
2016-12-07,13.6234309623
2016-12-08,19.5966386555
2016-12-09,17.6497890295
2016-12-10,9.47881355932
2016-12-11,6.48085106383
2016-12-12,19.7393162393
2016-12-13,31.0772532189
2016-12-14,19.1637931034
2016-12-15,23.4069264069
2016-12-16,17.8043478261
2016-12-17,6.3056768559
2016-12-18,9.10964912281
2016-12-19,20.9559471366
2016-12-20,11.110619469
2016-12-21,8.04
2016-12-22,19.5133928571
2016-12-23,17.3452914798
2016-12-24,6.72972972973
2016-12-25,4.53846153846
2016-12-26,9.78636363636
2016-12-27,13.9908675799
2016-12-28,17.7064220183
2016-12-29,17.0046082949
2016-12-30,15.8287037037
2016-12-31,0.0
2017-01-01,5.71962616822
2017-01-02,16.2488262911
2017-01-03,15.4150943396
2017-01-04,25.1374407583
2017-01-05,17.9714285714
2017-01-06,7.6985645933
2017-01-07,9.08173076923
2017-01-08,3.85507246377
2017-01-09,12.6553398058
2017-01-10,10.5268292683
2017-01-11,17.3725490196
2017-01-12,15.7192118227
2017-01-13,11.4059405941
2017-01-14,9.99502487562
2017-01-15,7.085
2017-01-16,14.8391959799
2017-01-17,14.0454545455
2017-01-18,12.6954314721
2017-01-19,20.8316326531
2017-01-20,17.9025641026
2017-01-21,8.95360824742
2017-01-22,10.9533678756
2017-01-23,23.3541666667
2017-01-24,22.4188481675
2017-01-25,18.2842105263
2017-01-26,20.3492063492
2017-01-27,20.9840425532
2017-01-28,14.4919786096
2017-01-29,11.876344086
2017-01-30,95.6162162162
2017-01-31,37.0163043478
2017-02-01,26.6557377049
2017-02-02,16.6868131868
2017-02-03,17.7900552486
2017-02-04,10.8722222222
2017-02-05,8.13407821229
2017-02-06,14.4719101124
2017-02-07,23.2429378531
2017-02-08,26.0340909091
2017-02-09,15.0
2017-02-10,14.7068965517
2017-02-11,12.2138728324
2017-02-12,6.0523255814
2017-02-13,22.4385964912
2017-02-14,22.9705882353
2017-02-15,16.1065088757
2017-02-16,18.0595238095
2017-02-17,13.0299401198
2017-02-18,7.30722891566
2017-02-19,7.11515151515
2017-02-20,15.762195122
2017-02-21,15.0858895706
2017-02-22,11.987654321
2017-02-23,12.7267080745
2017-02-24,8.49375
2017-02-25,6.91823899371
2017-02-26,3.24683544304
2017-02-27,13.6942675159
2017-02-28,12.0576923077
2017-03-01,17.2838709677
2017-03-02,15.7077922078
2017-03-03,16.8954248366
2017-03-04,1.96710526316
2017-03-05,0.0
2017-03-06,13.18
2017-03-07,14.6308724832
2017-03-08,12.6081081081
2017-03-09,11.3197278912
2017-03-10,17.6301369863
2017-03-11,10.2068965517
2017-03-12,7.16666666667
2017-03-13,15.020979021
2017-03-14,15.6971830986
2017-03-15,12.1631205674
2017-03-16,14.9428571429
2017-03-17,16.0
2017-03-18,6.64492753623
2017-03-19,7.55474452555
2017-03-20,11.4117647059
